pdid,name,target_name,gene_name,target_type,activity_biochemical,SMILES_std,mw,hba,hbd,rb,logp,tpsa,moa_label,Standardized_SMILES,SMILES_protonated_7.4,TPSA,Rot_Bonds,H_Accpt,H_Donors,LogP,Mol.Wt,Ro5_check,morgan_fps,set
PD013106,ATORVASTATIN,3-hydroxy-3-methylglutaryl-coenzyme A reductase,HMGCR,single protein,7.98,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,558.25,5.0,4.0,12.0,6.31,111.79,HMGCR,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,114.62,12.0,6.0,3.0,4.978900000000004,557.6420000000003,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b803aea0>,tr
PD006048,PD006048,Tyrosine-protein kinase JAK2,JAK2,single protein,5.8,Nc1[nH]nc2ccc(-c3ccccc3)cc12,209.1,2.0,2.0,1.0,2.81,54.7,JAK,Nc1[nH]nc2ccc(-c3ccccc3)cc12,NC1=NNC2=CC=C(C=C12)C1=CC=CC=C1,54.699999999999996,1.0,2.0,2.0,2.812100000000001,209.25199999999998,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e0057e0>,tr
PD057965,ritlecitinib,Tyrosine-protein kinase JAK3,JAK3,single protein,7.17,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,285.16,4.0,2.0,3.0,1.94,73.91,JAK,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,C[C@H]1CC[C@H](CN1C(=O)C=C)NC1=C2C=CNC2=NC=[NH+]1,75.16,3.0,3.0,2.0,1.3543999999999994,286.359,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b97730d0>,tr
PD086788,TL6-144,Tyrosine-protein kinase JAK3,JAK3,single protein,8.32,C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,507.21,8.0,3.0,9.0,4.37,94.65,JAK,C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,COC1=CC(=CC=C1NC1=NC=C(Cl)C(NCC2=CC(NC(=O)C=C)=CC=C2)=N1)N1CC[NH+](C)CC1,95.85,9.0,7.0,4.0,2.953500000000001,509.03400000000033,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9770510>,tr
PD102592,golidocitinib,Tyrosine-protein kinase JAK1,JAK1,single protein,7.15,COc1nn(C)cc1Nc1nccc(-c2c[nH]c3c(NC(=O)[C@@H](C)N4CCN(C)CC4)cccc23)n1,489.26,9.0,3.0,7.0,2.69,116.23,JAK,COc1nn(C)cc1Nc1nccc(-c2c[nH]c3c(NC(=O)[C@@H](C)N4CCN(C)CC4)cccc23)n1,COC1=NN(C)C=C1NC1=NC=CC(=N1)C1=CNC2=C(NC(=O)[C@@H](C)N3CC[NH+](C)CC3)C=CC=C12,117.42999999999999,7.0,8.0,4.0,1.2679000000000016,490.5920000000003,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9773680>,tr
PD017398,OCLACITINIB,Tyrosine-protein kinase JAK1,JAK1,single protein,8.02,CNS(=O)(=O)C[C@H]1CC[C@H](N(C)c2ncnc3[nH]ccc23)CC1,337.16,5.0,2.0,5.0,1.5,90.98,JAK,CNS(=O)(=O)C[C@H]1CC[C@H](N(C)c2ncnc3[nH]ccc23)CC1,CNS(=O)(=O)C[C@H]1CC[C@@H](CC1)N(C)C1=C2C=CNC2=NC=[NH+]1,92.23,5.0,4.0,2.0,0.9212,338.45699999999994,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b4145230>,tr
PD099061,GLPG0634 analogue,Tyrosine-protein kinase JAK1,JAK1,single protein,9.0,N#Cc1ccc(COc2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)cn1,410.15,7.0,1.0,6.0,3.59,105.2,JAK,N#Cc1ccc(COc2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)cn1,O=C(NC1=NN2C(C=CC=C2C2=CC=C(OCC3=CC=C(N=C3)C#N)C=C2)=N1)C1CC1,105.2,6.0,7.0,1.0,3.590480000000002,410.4370000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01da80>,tr
PD049362,itacitinib,Tyrosine-protein kinase JAK1,JAK1,single protein,8.3,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)c3F)CC2)C1,553.2,8.0,1.0,5.0,3.6,119.62,JAK,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)c3F)CC2)C1,FC1=C(N=CC=C1C(=O)N1CCC(CC1)N1CC(CC#N)(C1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1)C(F)(F)F,119.62,5.0,8.0,1.0,3.6036800000000024,553.5240000000002,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9772030>,tr
PD054612,PD054612,Tyrosine-protein kinase JAK2,JAK2,single protein,8.4,ON=C(O)CCCCCn1cc(Nc2ncc(Cl)c(Nc3ccc(Cl)cc3)n2)cn1,449.11,8.0,4.0,10.0,4.53,116.99,JAK,ON=C(O)CCCCCn1cc(Nc2ncc(Cl)c(Nc3ccc(Cl)cc3)n2)cn1,ONC(=O)CCCCCN1C=C(NC2=NC=C(Cl)C(NC3=CC=C(Cl)C=C3)=N2)C=N1,116.99,10.0,8.0,4.0,4.532900000000002,450.33000000000015,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b4144b30>,tr
PD123940,JAK3-IN-6,Tyrosine-protein kinase JAK3,JAK3,single protein,9.82,C=C(C)C(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,350.14,5.0,2.0,5.0,3.32,96.97,JAK,C=C(C)C(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,CCOC(=O)C1=CNC2=NC=NC(=C12)C1=CC(NC(=O)C(C)=C)=CC=C1,96.97,5.0,5.0,2.0,3.316200000000001,350.3780000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01e650>,tr
PD003234,tofacitinib,Tyrosine-protein kinase JAK2,JAK2,single protein,8.4,CC1CCN(C(=O)CC#N)CC1N(C)c1ncnc2[nH]ccc12,312.17,5.0,1.0,3.0,1.54,88.91,JAK,CC1CCN(C(=O)CC#N)CC1N(C)c1ncnc2[nH]ccc12,CC1CCN(CC1N(C)C1=C2C=CNC2=NC=[NH+]1)C(=O)CC#N,90.16,3.0,4.0,1.0,0.9638799999999996,313.38500000000016,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9772260>,tr
PD056877,FM-381,Tyrosine-protein kinase JAK3,JAK3,single protein,9.82,CN(C)C(=O)/C(C#N)=C/c1ccc(-c2nc3cnc4[nH]ccc4c3n2C2CCCCC2)o1,428.2,6.0,1.0,4.0,4.67,103.74,JAK,CN(C)C(=O)/C(C#N)=C/c1ccc(-c2nc3cnc4[nH]ccc4c3n2C2CCCCC2)o1,CN(C)C(=O)C(=C\C1=CC=C(O1)C1=NC2=C(N1C1CCCCC1)C1=C(NC=C1)N=C2)\C#N,103.74000000000001,4.0,6.0,1.0,4.6729800000000035,428.4960000000002,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01de00>,tr
PD087750,Lazertinib,Tyrosine-protein kinase JAK3,JAK3,single protein,7.7,C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1,554.28,10.0,2.0,10.0,4.1,109.67,JAK,C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1,COC1=C(NC2=NC=CC(=N2)N2C=C(C[NH+](C)C)C(=N2)C2=CC=CC=C2)C=C(NC(=O)C=C)C(=C1)N1CCOCC1,110.87,10.0,9.0,3.0,2.6871,555.6630000000001,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b4277610>,tr
PD010563,CEP-33779,Tyrosine-protein kinase JAK2,JAK2,single protein,8.74,CN1CCN(c2cccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,462.18,8.0,1.0,5.0,3.3,82.84,JAK,CN1CCN(c2cccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,C[NH+]1CCN(CC1)C1=CC=CC(NC2=NN3C=CC=C(C3=N2)C2=CC=C(C=C2)S(C)(=O)=O)=C1,84.03999999999999,5.0,7.0,2.0,1.8781000000000008,463.5870000000002,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01d3f0>,tr
PD010884,TG101209,Tyrosine-protein kinase JAK1,JAK1,single protein,9.29,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,509.26,8.0,3.0,7.0,4.1,102.49,JAK,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,C[NH+]1CCN(CC1)C1=CC=C(NC2=NC=C(C)C(NC3=CC=CC(=C3)S(=O)(=O)NC(C)(C)C)=N2)C=C1,103.69000000000001,7.0,7.0,4.0,2.683720000000001,510.6880000000002,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9770a50>,tr
PD012396,SOLCITINIB,Tyrosine-protein kinase JAK1,JAK1,single protein,8.18,CC1(C)CN(C(=O)c2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)C1,389.19,5.0,1.0,4.0,3.23,79.6,JAK,CC1(C)CN(C(=O)c2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)C1,CC1(C)CN(C1)C(=O)C1=CC=C(C=C1)C1=CC=CC2=NC(NC(=O)C3CC3)=NN12,79.6,4.0,5.0,1.0,3.226800000000001,389.4590000000002,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b4146570>,tr
PD016973,DECERNOTINIB,Tyrosine-protein kinase JAK3,JAK3,single protein,8.02,CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F,392.16,5.0,3.0,6.0,3.28,95.59,JAK,CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F,CC[C@@](C)(NC1=CC=NC(=N1)C1=CNC2=NC=CC=C12)C(=O)NCC(F)(F)F,95.59,6.0,5.0,3.0,3.279000000000001,392.3850000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01d380>,tr
PD010824,AZ-960,Tyrosine-protein kinase JAK2,JAK2,single protein,9.35,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cc3)c(C#N)cc2F)[nH]n1,354.14,5.0,3.0,5.0,4.18,89.42,JAK,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cc3)c(C#N)cc2F)[nH]n1,C[C@H](NC1=C(C=C(F)C(NC2=NNC(C)=C2)=N1)C#N)C1=CC=C(F)C=C1,89.41999999999999,5.0,5.0,3.0,4.179700000000001,354.36400000000003,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b803b450>,tr
PD040184,NSC 33994,Tyrosine-protein kinase JAK2,JAK2,single protein,7.22,CC/C(=C(/CC)c1ccc(O)c(CN(CC)CC)c1)c1ccc(O)c(CN(CC)CC)c1,438.32,4.0,2.0,12.0,6.51,46.94,JAK,CC/C(=C(/CC)c1ccc(O)c(CN(CC)CC)c1)c1ccc(O)c(CN(CC)CC)c1,CC[NH+](CC)CC1=CC(=CC=C1O)C(\CC)=C(/CC)C1=CC=C(O)C(C[NH+](CC)CC)=C1,49.34,12.0,2.0,4.0,3.6780000000000017,440.67200000000025,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e007530>,tr
PD050459,ilginatinib,Tyrosine-protein kinase JAK2,JAK2,single protein,9.14,C[C@H](Nc1cc(-c2cnn(C)c2)cc(Nc2cnccn2)n1)c1ccc(F)cc1,389.18,7.0,2.0,6.0,4.33,80.55,JAK,C[C@H](Nc1cc(-c2cnn(C)c2)cc(Nc2cnccn2)n1)c1ccc(F)cc1,C[C@H](NC1=CC(=CC(NC2=CN=CC=N2)=N1)C1=CN(C)N=C1)C1=CC=C(F)C=C1,80.55,6.0,7.0,2.0,4.327900000000002,389.4380000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9772490>,tr
PD103818,WAY-322406,Tyrosine-protein kinase JAK2,JAK2,single protein,4.97,c1ccc2c(CN3CCCCCC3)c[nH]c2c1,228.16,1.0,1.0,2.0,3.54,19.03,JAK,c1ccc2c(CN3CCCCCC3)c[nH]c2c1,C([NH+]1CCCCCC1)C1=CNC2=CC=CC=C12,20.23,2.0,0.0,2.0,2.1267999999999994,229.34700000000004,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9773220>,tr
PD003235,RUXOLITINIB,Tyrosine-protein kinase JAK2,JAK2,single protein,8.8,N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,306.16,5.0,1.0,4.0,3.47,83.18,JAK,N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,N#CCC(C1CCCC1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1,83.17999999999999,4.0,5.0,1.0,3.466380000000002,306.37300000000005,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b4144dd0>,tr
PD003374,AZD-1480,Tyrosine-protein kinase JAK1,JAK1,single protein,8.52,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)[nH]n1,348.1,7.0,3.0,5.0,3.01,104.3,JAK,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)[nH]n1,C[C@H](NC1=NC=C(Cl)C(NC2=NNC(C)=C2)=N1)C1=NC=C(F)C=N1,104.3,5.0,7.0,3.0,3.007320000000001,348.7730000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01eab0>,tr
PD069649,PD069649,Tyrosine-protein kinase JAK2,JAK2,single protein,5.16,O=C(O)c1[nH]c(=O)[nH]c(=O)c1F,174.01,3.0,3.0,1.0,-1.1,103.02,JAK,O=C(O)c1[nH]c(=O)[nH]c(=O)c1F,[O-]C(=O)C1=C(F)C(=O)N=C([O-])[N-]1,107.25,1.0,5.0,0.0,-3.0248,171.063,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e005380>,tr
PD010839,GANDOTINIB,Tyrosine-protein kinase JAK2,JAK2,single protein,8.4,Cc1cc(Nc2cc(CN3CCOCC3)c3nc(C)c(Cc4ccc(Cl)cc4F)n3n2)[nH]n1,469.18,7.0,2.0,6.0,4.03,83.37,JAK,Cc1cc(Nc2cc(CN3CCOCC3)c3nc(C)c(Cc4ccc(Cl)cc4F)n3n2)[nH]n1,CC1=CC(NC2=NN3C(CC4=CC=C(Cl)C=C4F)=C(C)N=C3C(CN3CCOCC3)=C2)=NN1,83.37,6.0,7.0,2.0,4.028340000000003,469.95200000000034,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01c7b0>,tr
PD010469,GDC-0349,Serine/threonine-protein kinase mTOR,MTOR,single protein,8.42,CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CCN(C2COC2)C3)cc1,452.25,7.0,2.0,5.0,2.27,91.85,MTOR,CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CCN(C2COC2)C3)cc1,CCNC(=O)NC1=CC=C(C=C1)C1=NC2=C(CCN(C2)C2COC2)C(=N1)N1CCOC[C@@H]1C,91.85000000000001,5.0,7.0,2.0,2.2670000000000003,452.5590000000003,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01dbd0>,tr
PD004083,EVEROLIMUS,Serine/threonine-protein kinase mTOR,MTOR,single protein,8.7,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)C(C)=CC(C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,957.58,14.0,3.0,9.0,6.2,204.66,MTOR,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)C(C)=CC(C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)C(C)=CC(C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1OCCO,204.65999999999997,9.0,14.0,3.0,6.1972000000000085,958.2399999999996,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01d230>,tr
PD101242,mTOR-IN-1,Serine/threonine-protein kinase mTOR,MTOR,single protein,8.82,CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CCN(c2ncccn2)C3)cc1,474.25,8.0,2.0,5.0,2.86,108.4,MTOR,CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CCN(c2ncccn2)C3)cc1,CCNC(=O)NC1=CC=C(C=C1)C1=NC2=C(CCN(C2)C2=NC=CC=N2)C(=N1)N1CCOC[C@@H]1C,108.4,5.0,8.0,2.0,2.862800000000002,474.56900000000024,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9773d80>,tr
PD051630,CC-223,Serine/threonine-protein kinase mTOR,MTOR,single protein,8.0,COC1CCC(N2C(=O)CNc3ncc(-c4ccc(C(C)(C)O)nc4)nc32)CC1,397.21,7.0,2.0,4.0,2.48,100.47,MTOR,COC1CCC(N2C(=O)CNc3ncc(-c4ccc(C(C)(C)O)nc4)nc32)CC1,COC1CCC(CC1)N1C(=O)CNC2=NC=C(N=C12)C1=CC=C(N=C1)C(C)(C)O,100.47,4.0,7.0,2.0,2.4821000000000004,397.47900000000016,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01c820>,tr
PD012797,torin 1,Serine/threonine-protein kinase mTOR,MTOR,single protein,9.54,CCC(=O)N1CCN(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1,607.22,6.0,0.0,4.0,6.83,71.33,MTOR,CCC(=O)N1CCN(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1,CCC(=O)N1CCN(CC1)C1=CC=C(C=C1C(F)(F)F)N1C(=O)C=CC2=C1C1=C(C=CC(=C1)C1=CC3=CC=CC=C3N=C1)N=C2,71.33000000000001,4.0,6.0,0.0,6.831500000000007,607.6360000000002,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9772180>,tr
PD010886,WAY-600,Serine/threonine-protein kinase mTOR,MTOR,single protein,8.05,c1cncc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5ccc6[nH]ccc6c5)nc43)CC2)c1,494.25,8.0,1.0,5.0,4.04,87.99,MTOR,c1cncc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5ccc6[nH]ccc6c5)nc43)CC2)c1,C([NH+]1CCC(CC1)N1N=CC2=C(N=C(N=C12)C1=CC=C2NC=CC2=C1)N1CCOCC1)C1=CC=CN=C1,89.19000000000001,5.0,7.0,2.0,2.6262,495.61100000000033,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9773c30>,tr
PD046430,RIDAFOROLIMUS,Serine/threonine-protein kinase mTOR,MTOR,single protein,9.7,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OP(C)(C)=O)[C@H](OC)C2)CC(=O)C(C)=CC(C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,989.56,14.0,2.0,8.0,7.74,201.5,MTOR,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OP(C)(C)=O)[C@H](OC)C2)CC(=O)C(C)=CC(C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)C(C)=CC(C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1OP(C)(C)=O,201.49999999999997,8.0,14.0,2.0,7.74260000000001,990.2219999999996,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b4144c10>,tr
PD003359,AZD-8055,Serine/threonine-protein kinase mTOR,MTOR,single protein,9.1,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CO,465.24,9.0,1.0,5.0,2.64,93.07,MTOR,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CO,COC1=CC=C(C=C1CO)C1=NC2=NC(=NC(N3CCOC[C@@H]3C)=C2C=C1)N1CCOC[C@@H]1C,93.07,5.0,9.0,1.0,2.642900000000001,465.5540000000003,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01ed50>,tr
PD003491,ETP-46464,Serine/threonine-protein kinase mTOR,MTOR,single protein,9.22,CC(C)(C#N)c1ccc(N2C(=O)OCc3cnc4ccc(-c5cnc6ccccc6c5)cc4c32)cc1,470.17,5.0,0.0,3.0,7.04,79.11,MTOR,CC(C)(C#N)c1ccc(N2C(=O)OCc3cnc4ccc(-c5cnc6ccccc6c5)cc4c32)cc1,CC(C)(C#N)C1=CC=C(C=C1)N1C(=O)OCC2=C1C1=CC(=CC=C1N=C2)C1=CC2=CC=CC=C2N=C1,79.11,3.0,5.0,0.0,7.0394800000000055,470.53200000000015,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01e180>,tr
PD021598,XL388,Serine/threonine-protein kinase mTOR,MTOR,single protein,8.0,Cc1c(C(=O)N2CCOc3ccc(-c4ccc(N)nc4)cc3C2)ccc(S(C)(=O)=O)c1F,455.13,6.0,1.0,3.0,3.22,102.59,MTOR,Cc1c(C(=O)N2CCOc3ccc(-c4ccc(N)nc4)cc3C2)ccc(S(C)(=O)=O)c1F,CC1=C(C=CC(=C1F)S(C)(=O)=O)C(=O)N1CCOC2=CC=C(C=C2C1)C1=CC=C(N)N=C1,102.59,3.0,6.0,1.0,3.2166200000000007,455.5110000000002,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9772f10>,tr
PD010899,WYE-125132,Serine/threonine-protein kinase mTOR,MTOR,single protein,9.68,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCC5(CC4)OCCO5)c3n2)cc1,519.26,9.0,2.0,4.0,3.47,115.66,MTOR,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCC5(CC4)OCCO5)c3n2)cc1,CNC(=O)NC1=CC=C(C=C1)C1=NC(N2CC3CCC(C2)O3)=C2C=NN(C3CCC4(CC3)OCCO4)C2=N1,115.66000000000001,4.0,9.0,2.0,3.4704000000000024,519.6060000000004,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b97731b0>,tr
PD071549,ONATASERTIB,Serine/threonine-protein kinase mTOR,MTOR,single protein,7.8,CO[C@H]1CC[C@H](N2C(=O)CNc3ncc(-c4ccc(C(C)(C)O)nc4)nc32)CC1,397.21,7.0,2.0,4.0,2.48,100.47,MTOR,CO[C@H]1CC[C@H](N2C(=O)CNc3ncc(-c4ccc(C(C)(C)O)nc4)nc32)CC1,CO[C@H]1CC[C@@H](CC1)N1C(=O)CNC2=NC=C(N=C12)C1=CC=C(N=C1)C(C)(C)O,100.47,4.0,7.0,2.0,2.4821000000000004,397.47900000000016,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b4144270>,tr
PD010575,vistusertib,Serine/threonine-protein kinase mTOR,MTOR,single protein,8.55,CNC(=O)c1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1,462.24,8.0,1.0,4.0,2.5,92.71,MTOR,CNC(=O)c1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1,CNC(=O)C1=CC=CC(=C1)C1=NC2=NC(=NC(N3CCOC[C@@H]3C)=C2C=C1)N1CCOC[C@@H]1C,92.71000000000001,4.0,8.0,1.0,2.5016000000000007,462.5540000000003,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b97729d0>,tr
PD080370,OUL35,Protein mono-ADP-ribosyltransferase PARP10,PARP10,single protein,6.22,NC(=O)c1ccc(Oc2ccc(C(N)=O)cc2)cc1,256.08,3.0,2.0,4.0,1.68,95.41,PARP,NC(=O)c1ccc(Oc2ccc(C(N)=O)cc2)cc1,NC(=O)C1=CC=C(OC2=CC=C(C=C2)C(N)=O)C=C1,95.41,4.0,3.0,2.0,1.6766999999999999,256.26099999999997,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b41465e0>,tr
PD003531,CICLOPIROX,Poly [ADP-ribose] polymerase 1,PARP1,single protein,6.8,Cc1cc(C2CCCCC2)n(O)c(=O)c1,207.13,3.0,1.0,1.0,2.44,42.23,PARP,Cc1cc(C2CCCCC2)n(O)c(=O)c1,CC1=CC(=O)N([O-])C(=C1)C1CCCCC1,45.06,1.0,3.0,0.0,2.550320000000001,206.26499999999993,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01d000>,tr
