pdid,name,target_name,gene_name,target_type,activity_biochemical,SMILES_std,mw,hba,hbd,rb,logp,tpsa,moa_label,Standardized_SMILES,SMILES_protonated_7.4,TPSA,Rot_Bonds,H_Accpt,H_Donors,LogP,Mol.Wt,Ro5_check,morgan_fps,set
PD012396,SOLCITINIB,Tyrosine-protein kinase JAK1,JAK1,single protein,8.18,CC1(C)CN(C(=O)c2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)C1,389.19,5.0,1.0,4.0,3.23,79.6,TYROSINE KINASE,CC1(C)CN(C(=O)c2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)C1,CC1(C)CN(C1)C(=O)C1=CC=C(C=C1)C1=CC=CC2=NC(NC(=O)C3CC3)=NN12,79.6,4.0,5.0,1.0,3.226800000000001,389.4590000000002,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d924748970>,tr
,Tivozanib,,,,,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,,,,,,,TYROSINE KINASE,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,COC1=CC2=NC=CC(OC3=CC=C(NC(=O)NC4=NOC(C)=C4)C(Cl)=C3)=C2C=C1OC,107.74000000000001,6.0,7.0,2.0,5.6381200000000025,454.8700000000003,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247a98c0>,tr
PD065473,capivasertib,RAC-alpha serine/threonine-protein kinase,AKT1,single protein,8.4,NC1(C(=O)NC(CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,428.17,6.0,4.0,6.0,2.15,120.16,TYROSINE KINASE,NC1(C(=O)NC(CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,[NH3+]C1(CCN(CC1)C1=C2C=CNC2=NC=[NH+]1)C(=O)NC(CCO)C1=CC=C(Cl)C=C1,123.03000000000002,6.0,4.0,4.0,0.8512000000000002,430.94000000000017,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247aa5e0>,tr
PD119876,DHNQ,Aurora kinase A,AURKA,single protein,7.05,O=C1C=CC(=O)c2c(O)ccc(O)c21,190.03,4.0,2.0,0.0,1.03,74.6,TYROSINE KINASE,O=C1C=CC(=O)c2c(O)ccc(O)c21,OC1=C2C(=O)C=CC(=O)C2=C(O)C=C1,74.6,0.0,4.0,2.0,1.033,190.15399999999997,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8a8dda570>,tr
PD048247,upadacitinib,Tyrosine-protein kinase JAK1,JAK1,single protein,7.94,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,380.16,4.0,2.0,3.0,2.91,78.32,TYROSINE KINASE,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,CC[C@@H]1CN(C[C@@H]1C1=CN=C2C=NC3=C(C=CN3)N12)C(=O)NCC(F)(F)F,78.32,3.0,4.0,2.0,2.9079000000000006,380.3740000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247aace0>,tr
,Vatalanib,,,,,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,,,,,,,TYROSINE KINASE,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,ClC1=CC=C(NC2=C3C=CC=CC3=C(CC3=CC=NC=C3)N=N2)C=C1,50.7,4.0,4.0,1.0,5.012600000000004,346.821,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247a9700>,tr
PD054612,PD054612,Tyrosine-protein kinase JAK2,JAK2,single protein,8.4,ON=C(O)CCCCCn1cc(Nc2ncc(Cl)c(Nc3ccc(Cl)cc3)n2)cn1,449.11,8.0,4.0,10.0,4.53,116.99,TYROSINE KINASE,ON=C(O)CCCCCn1cc(Nc2ncc(Cl)c(Nc3ccc(Cl)cc3)n2)cn1,ONC(=O)CCCCCN1C=C(NC2=NC=C(Cl)C(NC3=CC=C(Cl)C=C3)=N2)C=N1,116.99,10.0,8.0,4.0,4.532900000000002,450.33000000000015,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d92474b060>,tr
PD010692,CRENOLANIB,Receptor-type tyrosine-protein kinase FLT3,FLT3,single protein,9.13,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,443.23,7.0,1.0,5.0,3.92,78.43,TYROSINE KINASE,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,CC1(COC2=CC=C3N(C=NC3=C2)C2=NC3=C(C=CC=C3C=C2)N2CCC([NH3+])CC2)COC1,80.05,5.0,6.0,1.0,3.199700000000001,444.5590000000003,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96c921690>,tr
PD003213,URMC-099,Receptor-type tyrosine-protein kinase FLT3,FLT3,single protein,8.4,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1,421.23,3.0,2.0,4.0,5.13,50.95,TYROSINE KINASE,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1,C[NH+]1CCN(CC2=CC=C(C=C2)C2=CN=C3NC=C(C3=C2)C2=CC=C3NC=CC3=C2)CC1,52.15,4.0,2.0,3.0,3.7085000000000017,422.5560000000002,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247aa0a0>,tr
PD010538,WHI-P154,Epidermal growth factor receptor,EGFR,single protein,8.4,COc1cc2ncnc(Nc3ccc(O)c(Br)c3)c2cc1OC,375.02,6.0,2.0,4.0,3.86,76.5,TYROSINE KINASE,COc1cc2ncnc(Nc3ccc(O)c(Br)c3)c2cc1OC,COC1=CC2=NC=NC(NC3=CC=C(O)C(Br)=C3)=C2C=C1OC,76.50000000000001,4.0,6.0,2.0,3.8587000000000025,376.2100000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247ab4c0>,tr
PD070571,BIBU 1361 dihydrochloride,Epidermal growth factor receptor,EGFR,single protein,8.52,CCN(CC)CC1CCN(c2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,443.2,7.0,1.0,7.0,4.51,70.07,TYROSINE KINASE,CCN(CC)CC1CCN(c2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,CC[NH+](CC)CC1CCN(CC1)C1=NC2=C(NC3=CC=C(F)C(Cl)=C3)N=CN=C2C=N1,71.27000000000001,7.0,6.0,2.0,3.0970000000000004,444.966,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96c0b18c0>,tr
PD010323,FLI-06,Cyclin-dependent kinase 2,CDK2,single protein,4.15,CC1=C(C(=O)OC2CCCCC2)C(c2ccc([N+](=O)[O-])cc2)C2C(=O)CC(C)(C)CC2=N1,438.22,6.0,1.0,4.0,5.07,98.54,TYROSINE KINASE,CC1=C(C(=O)OC2CCCCC2)C(c2ccc([N+](=O)[O-])cc2)C2C(=O)CC(C)(C)CC2=N1,CC1=C(C(C2C(=O)CC(C)(C)CC2=N1)C1=CC=C(C=C1)[N+]([O-])=O)C(=O)OC1CCCCC1,98.86999999999999,4.0,6.0,0.0,5.288200000000005,438.52400000000034,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96c921380>,tr
PD038945,ALLITINIB,Epidermal growth factor receptor,EGFR,single protein,9.3,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,448.11,5.0,2.0,7.0,5.87,76.14,TYROSINE KINASE,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,FC1=CC(COC2=CC=C(NC3=C4C=C(NC(=O)C=C)C=CC4=NC=N3)C=C2Cl)=CC=C1,76.14,7.0,5.0,2.0,5.869400000000003,448.8850000000001,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d927f473e0>,tr
PD011042,JNJ-7706621,Cyclin-dependent kinase 2,CDK2,single protein,8.7,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,394.07,8.0,3.0,4.0,1.22,145.99,TYROSINE KINASE,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,NC1=NC(NC2=CC=C(C=C2)S(N)(=O)=O)=NN1C(=O)C1=C(F)C=CC=C1F,145.98999999999998,4.0,8.0,3.0,1.218,394.3630000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d924749d90>,tr
PD010305,LDC000067,Cyclin-dependent kinase 9,CDK9,single protein,7.36,COc1ccccc1-c1cc(Nc2cccc(CS(N)(=O)=O)c2)ncn1,370.11,6.0,2.0,6.0,2.68,107.2,TYROSINE KINASE,COc1ccccc1-c1cc(Nc2cccc(CS(N)(=O)=O)c2)ncn1,COC1=CC=CC=C1C1=CC(NC2=CC=CC(CS(N)(=O)=O)=C2)=NC=N1,107.19999999999999,6.0,6.0,2.0,2.6842999999999995,370.4340000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d924749930>,tr
PD102936,SCH-1473759,Receptor-type tyrosine-protein kinase FLT3,FLT3,single protein,8.3,CCN(Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)C(C)(C)CO,426.2,9.0,3.0,8.0,3.22,107.26,TYROSINE KINASE,CCN(Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)C(C)(C)CO,CCN(CC1=NSC(NC2=NC(C)=CN3C(=CN=C23)C2=CNN=C2)=C1)C(C)(C)CO,107.26000000000002,8.0,9.0,3.0,3.2207200000000014,426.5500000000002,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d924748f20>,tr
PD002646,SU9516,Cyclin-dependent kinase 5,CDK5,single protein,7.66,COc1ccc2c(c1)/C(=C/c1c[nH]cn1)C(=O)N2,241.09,3.0,2.0,2.0,1.91,67.01,TYROSINE KINASE,COc1ccc2c(c1)/C(=C/c1c[nH]cn1)C(=O)N2,COC1=CC=C2NC(=O)\C(=C/C3=CNC=N3)C2=C1,67.00999999999999,2.0,3.0,2.0,1.9109999999999996,241.25000000000003,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d924748510>,tr
PD087762,EP-0042,Aurora kinase A,AURKA,single protein,8.12,Cc1nn(C)cc1-c1nc2c(N3CCN(Cc4ccc(Cl)cc4)CC3)c(Cl)cnc2[nH]1,455.14,6.0,1.0,4.0,4.3,65.87,TYROSINE KINASE,Cc1nn(C)cc1-c1nc2c(N3CCN(Cc4ccc(Cl)cc4)CC3)c(Cl)cnc2[nH]1,CN1C=C(C(C)=N1)C1=NC2=NC=C(Cl)C(N3CC[NH+](CC4=CC=C(Cl)C=C4)CC3)=C2N1,67.07,4.0,5.0,2.0,2.8787200000000004,457.3890000000002,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96c920970>,tr
PD004516,NU6027,Cyclin-dependent kinase 2,CDK2,single protein,5.78,Nc1nc(N)c(N=O)c(OCC2CCCCC2)n1,251.14,7.0,2.0,4.0,2.0,116.48,TYROSINE KINASE,Nc1nc(N)c(N=O)c(OCC2CCCCC2)n1,NC1=NC(N)=C(N=O)C(OCC2CCCCC2)=N1,116.47999999999999,4.0,7.0,2.0,1.998,251.28999999999994,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247484a0>,tr
PD003288,MK-2206,RAC-alpha serine/threonine-protein kinase,AKT1,single protein,8.3,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,407.17,5.0,2.0,3.0,4.24,89.07,TYROSINE KINASE,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,[NH3+]C1(CCC1)C1=CC=C(C=C1)C1=NC2=C(C=C1C1=CC=CC=C1)C1=NNC(=O)N1C=C2,90.69,3.0,4.0,2.0,3.525900000000001,408.48500000000007,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d924748eb0>,tr
PD012836,Ro 3306,Cyclin-dependent kinase 1,CDK1,single protein,7.59,O=C1N=C(NCc2cccs2)S/C1=C\c1ccc2ncccc2c1,351.05,5.0,1.0,3.0,4.06,54.35,TYROSINE KINASE,O=C1N=C(NCc2cccs2)S/C1=C\c1ccc2ncccc2c1,O=C1N=C(NCC2=CC=CS2)S\C1=C/C1=CC2=CC=CN=C2C=C1,54.35,3.0,5.0,1.0,4.056400000000003,351.4560000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d924749380>,tr
PD003227,AZD-1152-HQPA,Aurora kinase B,AURKB,single protein,8.67,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,507.24,8.0,4.0,13.0,3.5,128.29,TYROSINE KINASE,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,CC[NH+](CCO)CCCOC1=CC2=NC=NC(NC3=NNC(CC(=O)NC4=CC=CC(F)=C4)=C3)=C2C=C1,129.49,13.0,7.0,5.0,2.0828,508.5780000000002,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d927f465e0>,tr
PD102240,LY3295668,Aurora kinase A,AURKA,single protein,9.0,Cc1cc(Nc2ccc(F)c(C[C@@]3(C(=O)O)CCN(Cc4cccc(Cl)c4F)[C@H](C)C3)n2)[nH]n1,489.17,5.0,3.0,7.0,5.09,94.14,TYROSINE KINASE,Cc1cc(Nc2ccc(F)c(C[C@@]3(C(=O)O)CCN(Cc4cccc(Cl)c4F)[C@H](C)C3)n2)[nH]n1,C[C@@H]1C[C@@](CC2=NC(NC3=NNC(C)=C3)=CC=C2F)(CC[NH+]1CC1=CC=CC(Cl)=C1F)C([O-])=O,98.16999999999999,7.0,5.0,3.0,2.3345200000000004,489.95400000000035,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247494d0>,tr
PD010563,CEP-33779,Tyrosine-protein kinase JAK2,JAK2,single protein,8.74,CN1CCN(c2cccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,462.18,8.0,1.0,5.0,3.3,82.84,TYROSINE KINASE,CN1CCN(c2cccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,C[NH+]1CCN(CC1)C1=CC=CC(NC2=NN3C=CC=C(C3=N2)C2=CC=C(C=C2)S(C)(=O)=O)=C1,84.03999999999999,5.0,7.0,2.0,1.8781000000000008,463.5870000000002,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96c920ac0>,tr
PD019544,PD019544,RAC-alpha serine/threonine-protein kinase,AKT1,single protein,4.57,Cc1cc(C)cc(C(=O)NC(=S)Nc2cc([N+](=O)[O-])ccc2O)c1,345.08,5.0,3.0,3.0,3.04,104.5,TYROSINE KINASE,Cc1cc(C)cc(C(=O)NC(=S)Nc2cc([N+](=O)[O-])ccc2O)c1,CC1=CC(=CC(C)=C1)C(=O)NC(=S)NC1=CC(=CC=C1[O-])[N+]([O-])=O,107.33000000000001,3.0,5.0,2.0,2.41204,344.3720000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b42fdd90>,tr
PD010992,CCT129202,Aurora kinase A,AURKA,single protein,7.38,CN(C)c1ccc(-c2nc3c(N4CCN(CC(=O)Nc5nccs5)CC4)c(Cl)cnc3[nH]2)cc1,496.16,8.0,2.0,6.0,3.56,93.28,TYROSINE KINASE,CN(C)c1ccc(-c2nc3c(N4CCN(CC(=O)Nc5nccs5)CC4)c(Cl)cnc3[nH]2)cc1,CN(C)C1=CC=C(C=C1)C1=NC2=NC=C(Cl)C(N3CCN(CC(=O)NC4=NC=CS4)CC3)=C2N1,93.28,6.0,8.0,2.0,3.5615000000000014,497.02800000000025,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d88f573ca0>,tr
PD038476,KG 5,Receptor-type tyrosine-protein kinase FLT3,FLT3,single protein,7.28,CSc1nc(N)cc(Oc2ccc(-c3n[nH]c(Nc4cccc(C(F)(F)F)c4)n3)cc2)n1,459.11,8.0,3.0,6.0,5.12,114.63,TYROSINE KINASE,CSc1nc(N)cc(Oc2ccc(-c3n[nH]c(Nc4cccc(C(F)(F)F)c4)n3)cc2)n1,CSC1=NC(N)=CC(OC2=CC=C(C=C2)C2=NC(NC3=CC=CC(=C3)C(F)(F)F)=NN2)=N1,114.63000000000001,6.0,8.0,3.0,5.120500000000002,459.45700000000005,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d924749bd0>,tr
PD011107,WZ3146,Epidermal growth factor receptor,EGFR,single protein,8.17,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)c1,464.17,7.0,2.0,7.0,4.54,82.62,TYROSINE KINASE,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)c1,C[NH+]1CCN(CC1)C1=CC=C(NC2=NC=C(Cl)C(OC3=CC(NC(=O)C=C)=CC=C3)=N2)C=C1,83.82000000000001,7.0,6.0,3.0,3.1251000000000024,465.9650000000002,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247aaea0>,tr
PD078731,Abrocitinib,Tyrosine-protein kinase JAK1,JAK1,single protein,7.54,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,323.14,5.0,2.0,6.0,1.25,90.98,TYROSINE KINASE,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,CCCS(=O)(=O)N[C@H]1C[C@H](C1)N(C)C1=C2C=CNC2=NC=[NH+]1,92.23,6.0,4.0,2.0,0.6736000000000003,324.42999999999995,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d927f463b0>,tr
PD010688,CCT 137690,Receptor-type tyrosine-protein kinase FLT3,FLT3,single protein,8.92,Cc1cc(CN2CCN(c3c(Br)cnc4[nH]c(-c5ccc(N6CCN(C)CC6)cc5)nc34)CC2)no1,550.18,8.0,1.0,5.0,3.76,80.56,TYROSINE KINASE,Cc1cc(CN2CCN(c3c(Br)cnc4[nH]c(-c5ccc(N6CCN(C)CC6)cc5)nc34)CC2)no1,C[NH+]1CCN(CC1)C1=CC=C(C=C1)C1=NC2=NC=C(Br)C(N3CCN(CC4=NOC(C)=C4)CC3)=C2N1,81.75999999999999,5.0,7.0,2.0,2.34072,552.5010000000002,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d88f573990>,tr
PD010514,ICOTINIB,Epidermal growth factor receptor,EGFR,single protein,7.35,C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,391.15,7.0,1.0,2.0,3.16,74.73,TYROSINE KINASE,C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,C#CC1=CC=CC(NC2=NC=NC3=CC4=C(OCCOCCOCCO4)C=C23)=C1,74.73000000000002,2.0,7.0,1.0,3.1591000000000014,391.42700000000025,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d92474a570>,tr
PD011101,ENMD-981693,Receptor-type tyrosine-protein kinase FLT3,FLT3,single protein,8.52,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)[nH]n1,375.22,6.0,2.0,5.0,3.17,72.97,TYROSINE KINASE,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)[nH]n1,C[NH+]1CCN(CC1)C1=NC(\C=C\C2=CC=CC=C2)=NC(NC2=NNC(C)=C2)=C1,74.17,5.0,5.0,3.0,1.7568200000000005,376.4880000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96c921930>,tr
,Triciribine,,,,,CN1N=C(N)c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc1c23,,,,,,,TYROSINE KINASE,CN1N=C(N)c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc1c23,CN1[NH+]=C(N)C2=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C3=C2C1=NC=N3,143.86,2.0,9.0,5.0,-3.8064999999999998,321.31700000000006,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247aa180>,tr
PD006048,PD006048,Tyrosine-protein kinase JAK2,JAK2,single protein,5.8,Nc1[nH]nc2ccc(-c3ccccc3)cc12,209.1,2.0,2.0,1.0,2.81,54.7,TYROSINE KINASE,Nc1[nH]nc2ccc(-c3ccccc3)cc12,NC1=NNC2=CC=C(C=C12)C1=CC=CC=C1,54.699999999999996,1.0,2.0,2.0,2.812100000000001,209.25199999999998,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b42ff6f0>,tr
PD053917,MELK-TI,Receptor-type tyrosine-protein kinase FLT3,FLT3,single protein,7.74,COc1cc(-c2cn[nH]c2)ccc1C(=O)Nc1ccc2c(c1)CCNCC2,362.17,4.0,3.0,4.0,3.03,79.04,TYROSINE KINASE,COc1cc(-c2cn[nH]c2)ccc1C(=O)Nc1ccc2c(c1)CCNCC2,COC1=CC(=CC=C1C(=O)NC1=CC=C2CC[NH2+]CCC2=C1)C1=CNN=C1,83.61999999999999,4.0,3.0,3.0,1.9995999999999998,363.4410000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d924748f90>,tr
PD178165,PD178165,Receptor-type tyrosine-protein kinase FLT3,FLT3,single protein,5.75,O=C1Nc2ccccc2/C1=C\c1ccc(O)cc1,237.08,2.0,2.0,1.0,3.53,52.82,TYROSINE KINASE,O=C1Nc2ccccc2/C1=C\c1ccc(O)cc1,OC1=CC=C(\C=C2\C(=O)NC3=CC=CC=C23)C=C1,49.33,1.0,2.0,2.0,2.884900000000001,237.258,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b42fe260>,tr
PD010873,TAK-901,Aurora kinase A,AURKA,single protein,7.74,CCS(=O)(=O)c1cccc(-c2cc(C(=O)NC3CCN(C)CC3)c(C)c3[nH]c4ncc(C)cc4c23)c1,504.22,5.0,2.0,5.0,4.62,95.16,TYROSINE KINASE,CCS(=O)(=O)c1cccc(-c2cc(C(=O)NC3CCN(C)CC3)c(C)c3[nH]c4ncc(C)cc4c23)c1,CCS(=O)(=O)C1=CC=CC(=C1)C1=CC(C(=O)NC2CC[NH+](C)CC2)=C(C)C2=C1C1=C(N2)N=CC(C)=C1,96.36,5.0,4.0,3.0,3.2004400000000013,505.6640000000004,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d92474b450>,tr
PD012878,PD 158780,Epidermal growth factor receptor,EGFR,single protein,7.82,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,329.03,5.0,2.0,3.0,3.57,62.73,TYROSINE KINASE,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CNC1=CC2=C(NC3=CC=CC(Br)=C3)N=CN=C2C=N1,62.730000000000004,3.0,5.0,2.0,3.572600000000002,330.189,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d92474b290>,tr
PD012597,CVT-313,Cyclin-dependent kinase 2,CDK2,single protein,6.3,COc1ccc(CNc2nc(N(CCO)CCO)nc3c2ncn3C(C)C)cc1,400.22,9.0,3.0,10.0,1.82,108.56,TYROSINE KINASE,COc1ccc(CNc2nc(N(CCO)CCO)nc3c2ncn3C(C)C)cc1,COC1=CC=C(CNC2=C3N=CN(C(C)C)C3=NC(=N2)N(CCO)CCO)C=C1,108.56,10.0,9.0,3.0,1.8188999999999997,400.48300000000023,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96c920740>,tr
PD011032,BX-912,Aurora kinase A,AURKA,single protein,7.86,O=C(Nc1cccc(Nc2ncc(Br)c(NCCc3c[nH]cn3)n2)c1)N1CCCC1,470.12,6.0,4.0,7.0,3.99,110.86,TYROSINE KINASE,O=C(Nc1cccc(Nc2ncc(Br)c(NCCc3c[nH]cn3)n2)c1)N1CCCC1,BrC1=CN=C(NC2=CC(NC(=O)N3CCCC3)=CC=C2)N=C1NCCC1=CNC=N1,110.86,7.0,6.0,4.0,3.988100000000002,471.3630000000003,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d88f5738b0>,tr
PD154949,VEGFR-3-IN-1,Vascular endothelial growth factor receptor 3,FLT4,single protein,6.96,CN1CCN(c2ccc(-c3cc4c(N5CCN(C(=O)Nc6ccc(Cl)c(C(F)(F)F)c6)CC5)ncnc4s3)cc2)CC1,615.18,7.0,1.0,4.0,6.14,67.84,TYROSINE KINASE,CN1CCN(c2ccc(-c3cc4c(N5CCN(C(=O)Nc6ccc(Cl)c(C(F)(F)F)c6)CC5)ncnc4s3)cc2)CC1,C[NH+]1CCN(CC1)C1=CC=C(C=C1)C1=CC2=C(N=CN=C2S1)N1CCN(CC1)C(=O)NC1=CC=C(Cl)C(=C1)C(F)(F)F,69.04,4.0,6.0,2.0,4.719300000000005,617.1210000000004,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b42ff840>,tr
PD010526,ZM 306416,Epidermal growth factor receptor,EGFR,single protein,8.0,COc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,333.07,5.0,1.0,4.0,4.18,56.27,TYROSINE KINASE,COc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,COC1=CC2=NC=NC(NC3=CC=C(Cl)C=C3F)=C2C=C1OC,56.27000000000001,4.0,5.0,1.0,4.183100000000002,333.7500000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247aab90>,tr
PD059019,ILORASERTIB,Vascular endothelial growth factor receptor 1,FLT1,single protein,9.0,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,488.14,7.0,4.0,6.0,5.18,118.09,TYROSINE KINASE,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,NC1=C2C(SC=C2C2=CC=C(NC(=O)NC3=CC=CC(F)=C3)C=C2)=C(C=N1)C1=CN(CCO)N=C1,118.09,6.0,7.0,4.0,5.184400000000004,488.54800000000023,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d92474a2d0>,tr
PD012314,CZC-54252,Epidermal growth factor receptor,EGFR,single protein,7.32,COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,504.13,9.0,3.0,8.0,3.83,117.71,TYROSINE KINASE,COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,COC1=CC(=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2NS(C)(=O)=O)=N1)N1CCOCC1,117.71,8.0,9.0,3.0,3.8339000000000025,505.0000000000003,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96c9202e0>,tr
